PlanetId,PlanetNaturalId,PlanetName,Namer,Nameable,SystemId,Gravity,MagneticField,Mass,OrbitSemiMajorAxis,OrbitEccentricity,OrbitIndex,Pressure,Radius,Sunlight,Surface,Temperature,Fertility,HasLocalMarket,HasChamberOfCommerce,HasWarehouse,HasAdministrationCenter,HasShipyard,FactionCode,FactionName,GoverningEntity,CurrencyName,CurrencyCode,CollectorId,CollectorName,CollectorCode,BaseLocalMarketFee,WarehouseFee,EstablishmentFee,PopulationId,COGCProgramStatus,PlanetTier,EpochTimestampMs
194b92691eedd792c98f9146c85fc5f9,AJ-505c,AJ-505c,,True,7216cf2eeef7e36a121b9d6edacc9400,1.553178310394287,0.5081638097763062,1.716964600552752E+25,141165594000,0.007026446517556906,4,71.41453552246094,8673565,2.9211859703063965,True,-189.3536834716797,-1,False,False,False,False,False,,,96c11542e7e89a735edb55bb212f011c,Austral,ICA,,,,0,0,0,3c0d2034bb91b9447824488ae0ea3208,,0,1721754919726
d488efc777dd9db20c5d1ce86f9a2952,AJ-505d,AJ-505d,,True,7216cf2eeef7e36a121b9d6edacc9400,1.9547423124313354,0.13097234070301056,8.144732619153705E+26,451527849000,0.04094590246677399,6,1.5436127185821533,53250204,0.28552743792533875,False,-213.551025390625,-1,False,False,False,False,False,,,37289a8f619708976c4996a5cf34f319,Austral,ICA,,,,0,0,0,81abc64d98600a8a7d943c22e6068aa4,,0,1721754919693
8cc5182c9017b9b86193cff3f7fd0682,AJ-575a,AJ-575a,,True,763b019bfbb91ab2064b3dbc0be1e1cc,0.7982615828514099,0.47424811124801636,6.264133823335243E+24,45231084000,0.03744766116142273,0,3.5736632347106934,7307781,15360.69921875,True,185.7911834716797,-1,False,False,False,False,False,,,9d41b5d99c81944258e4257db0a9f859,Austral,ICA,,,,0,0,0,22904df3f839f3f791b42ac8d84956a3,,0,1721152854464
933f41d5dbb634182241e7605add7b0d,AJ-575b,AJ-575b,,True,763b019bfbb91ab2064b3dbc0be1e1cc,0.24037902057170868,0.889763355255127,2.9860000436572486E+23,138087282000,0.037421733140945435,2,0.03127913549542427,2907530.25,1648.077392578125,True,2.579885244369507,-1,False,False,False,False,False,,,0b2d1bc1090201d23837d27c2a868e86,Austral,ICA,,,,0,0,0,9debf0d05be9d7bc4ef88e91d8b18947,,0,1721152854481
a0771a370f80710d2b7803d927f35dcc,AJ-575c,AJ-575c,,True,763b019bfbb91ab2064b3dbc0be1e1cc,0.8720071911811829,0.2983878254890442,1.8005930301030647E+25,231140263000,0.03710326552391052,3,0.5334322452545166,11854285,588.2118530273438,True,-72.75550842285156,-1,False,False,False,False,False,,,f138a427f8314e6fabf19c084b3f82d9,Austral,ICA,,,,0,0,0,3b6ccf35ed792ec5176cf5a088bfd306,,0,1721152854601
13a5877fd104beb06495b45496ae4eba,AJ-575d,AJ-575d,,True,763b019bfbb91ab2064b3dbc0be1e1cc,0.4536569118499756,0.6579976677894592,4.517028395887555E+25,775128860000,0.010326915420591831,5,1.9826679229736328,26030964,52.30427169799805,False,-112.83837890625,-1,False,False,False,False,False,,,c60ffea9b9f09355c0ef053ce67da019,Austral,ICA,,,,0,0,0,c065979e3f1e23df810f31a2a1ae673e,,0,1721152854495
123817eafa5985b137aab4123cbee676,AJ-575e,AJ-575e,,True,763b019bfbb91ab2064b3dbc0be1e1cc,1.9799422025680542,0.2781966030597687,9.727889011531206E+26,1457579793000,0.002771003870293498,6,1.5177267789840698,57824340,14.791775703430176,False,-142.62098693847656,-1,False,False,False,False,False,,,b84d8c89c672f6874e2543bb8166f516,Austral,ICA,,,,0,0,0,859699a18cb953ddb5ad12a85e2a417d,,0,1721152854731
6240bab3e825f15aad77bf5791da0b20,AJ-575f,AJ-575f,,True,763b019bfbb91ab2064b3dbc0be1e1cc,2.765195608139038,0.6677315831184387,1.9330216201241012E+27,2347934872000,0.04668276757001877,7,1.1142746210098267,68973624,5.700499057769775,False,-177.74598693847656,-1,False,False,False,False,False,,,1ff439dfc60fb9de9a495ef74951a375,Austral,ICA,,,,0,0,0,90ec5ca277060f5e761062ca15e9aac9,,0,1721152854649
43e14d40e3dd2156d39b82eae86168ec,AJ-768a,Lemuria,Feanen,False,70a7db7742fa848038843f50a8b6cecc,0.9243991374969482,0.7678108215332031,3.909757718693996E+24,63664040000,0.042150162160396576,1,0.5827598571777344,5365037.5,2257.155029296875,True,4.78912353515625,-0.492173969745636,True,True,True,True,False,,,464c8b5aab089134893b62fa4882af12,Austral,ICA,,,,0,0,0,4ba09ea449f4caea95eb2937a831d4b8,ACTIVE,0,1762433218381
59eb1aa85f1c7cbdfcd1ea1b1b6f1ed0,AJ-768b,AJ-768b,,True,70a7db7742fa848038843f50a8b6cecc,1.4464282989501953,0.3786718547344208,1.3040012609077319E+25,103502624000,0.009376192465424538,2,8.413878440856934,7832820.5,853.978759765625,True,-60.03078079223633,-1,False,False,False,False,False,,,4f20455eae1e56c20867b629606cec82,Austral,ICA,,,,0,0,0,4b4aa06812f72735e6ca3cc54b2aa275,,0,1721108176756
2d7eee431bedc976d7d2ec6d61cb77f0,AJ-768c,AJ-768c,,True,70a7db7742fa848038843f50a8b6cecc,0.9303427338600159,0.6368332505226135,6.268982434722868E+24,179243739000,0.02733098529279232,3,12.50493335723877,6771808.5,284.7487487792969,True,-77.51229095458984,-1,False,False,False,False,False,,,dca8bed80ee5266a1a55140c48e41cb4,Austral,ICA,,,,0,0,0,f0f41b63380a664c1a3164c03b0ec456,,0,1721108176752
4a708f240a9ef4e8482dc49336fe7e0e,AJ-768d,AJ-768d,,True,70a7db7742fa848038843f50a8b6cecc,0.38253191113471985,0.9352220892906189,1.788750450992044E+25,338420449000,0.015718869864940643,4,0.9037980437278748,17838924,79.87973022460938,False,-115.09585571289062,-1,False,False,False,False,False,,,6b4f0d133e21819daecac621b6f7cac4,Austral,ICA,,,,0,0,0,4b6e486fad8744cfcff0c481621b14c1,,0,1721108176752
c34db12ab35fc4e3f4bd350b7f602ff6,AJ-768e,AJ-768e,,True,70a7db7742fa848038843f50a8b6cecc,0.7006233930587769,0.5560872554779053,5.463037845074222E+25,553490191000,0.03400958701968193,5,0.8204948902130127,23035752,29.862760543823242,False,-177.75131225585938,-1,False,False,False,False,False,,,0133193038884e129c67eed3c13f8d0c,Austral,ICA,,,,0,0,0,983a857061319fb1a862244d07abe000,,0,1721108176755
2da9e4bf2147239f012d315ea02a7294,AJ-768f,AJ-768f,,True,70a7db7742fa848038843f50a8b6cecc,2.0175228118896484,0.5126706957817078,9.472412674156773E+26,1105687615000,0.040006741881370544,6,1.7769451141357422,56526056,7.483158111572266,False,-160.48373413085938,-1,False,False,False,False,False,,,a30608fa22a5c69424e75a77cd35f5ac,Austral,ICA,,,,0,0,0,754c8bb4f2c78dde376a716c0c3c2036,,0,1721108176752
7402494cf6779dd78c10a8247b36facd,AJ-768g,AJ-768g,,True,70a7db7742fa848038843f50a8b6cecc,1.7488276958465576,0.4474657475948334,1.8835434680216923E+27,2221674723000,0.023927729576826096,7,1.8409267663955688,85613432,1.853484034538269,False,-196.5476837158203,-1,False,False,False,False,False,,,4e5367cdb4c3ef09c0465343af5cdb35,Austral,ICA,,,,0,0,0,d00cfef79e8800963152851252425b44,,0,1721108176761
4b225160e4b1b01fb68be38bf254be74,AJ-946a,Rock II,Gaeldom,False,fbbf232ab076c0ae572ba4e98b994317,0.46328672766685486,0.48962143063545227,9.580301402586308E+23,41626071000,0.036837220191955566,0,0.3441673815250397,3751390.5,5363.51806640625,True,219.34727478027344,-1,True,True,True,False,False,,,6db3a0f555e893d89158c05b3147c02a,Austral,ICA,,,,0,0,0,0936bc9585c04b83126d4ed9f4f5dfe4,ACTIVE,0,1774145777859
d51270c2d699f0703ee2470521361e41,AJ-946b,Benji World,Benji98,False,fbbf232ab076c0ae572ba4e98b994317,0.9360613226890564,0.5248984694480896,9.037880801821589E+24,59527813000,0.011322909034788609,1,3.3853673934936523,8106040.5,2622.65234375,True,44.601741790771484,-1,True,True,True,True,True,,,89bf9344683afceabfbfc340dc14bfaa,Austral,ICA,,,,0,0,1000,75aa5aafd5df7c2433a7487d6e0583bc,ACTIVE,0,1771658896813
484e5bd5b89095049ab2b09ca373e2af,AJ-946c,AJ-946c,,True,fbbf232ab076c0ae572ba4e98b994317,1.0240342617034912,0.2849762737751007,7.601232232460025E+24,107853100000,0.0037809396162629128,2,1.8659831285476685,7107426.5,798.942138671875,True,-35.83578872680664,-1,True,True,True,True,False,,,52ac25ec9da4bdfcc73c2ac8afd9f95c,Austral,ICA,,,,0,0,0,d3f5244bd663f5f955e149c9f20e1d1d,ACTIVE,0,1750965769412
3c96dd164e7028aa1d4cc2618d8da8ce,AJ-946d,AJ-946d,,True,fbbf232ab076c0ae572ba4e98b994317,0.9535267353057861,0.3209768831729889,1.707756677664059E+25,190504510000,0.0022489014081656933,3,13.422222137451172,11040130,256.0766906738281,True,-38.20751190185547,-1,False,False,False,False,False,,,682374a34d40af40a1a8b1949f7f245b,Austral,ICA,,,,0,0,0,07366448e9fce7b4031e4bcee07bccc9,,0,1720987851424
e516e4bce1db61403b73a2141b6bb676,AJ-946e,AJ-946e,,True,fbbf232ab076c0ae572ba4e98b994317,1.4062002897262573,0.6807215809822083,2.453476452553008E+25,316617249000,0.023041866719722748,4,117.42174530029297,10896699,92.70677185058594,True,-128.3857421875,-1,False,False,False,False,False,,,4a049b934c695d80e27fb1dfe353ce13,Austral,ICA,,,,0,0,0,1460662bb84ddac58bed2eaf3d901c7e,,0,1720596592060
696dc6898bc0c085e0d92bf3216c43cd,AJ-946f,AJ-946f,,True,fbbf232ab076c0ae572ba4e98b994317,1.6392487287521362,0.05506855994462967,4.4555168054365665E+25,609617776000,0.013789032585918903,5,3.415055990219116,13600480,25.00721549987793,True,-119.23381805419922,-1,False,False,False,False,False,,,0511c177dc5f4a0a21bcdd1008a6ef26,Austral,ICA,,,,0,0,0,f9d16742606ff658828249469484c58c,,0,1720987851432
91876637da0e5b1fe01553c8a25372a1,AJ-946g,AJ-946g,,True,fbbf232ab076c0ae572ba4e98b994317,1.4299174547195435,0.805894136428833,1.0251728581689966E+27,1112995405000,0.028458401560783386,6,0.8958812355995178,69850688,7.50229024887085,False,-162.112060546875,-1,False,False,False,False,False,,,46beb05e3c9856c3646d46a1564b2751,Austral,ICA,,,,0,0,0,7b972ab0ceb27b1672c15c4f0618f216,,0,1720987851432
17b2dc2824e3942a56f1124781473002,AJ-946h,AJ-946h,,True,fbbf232ab076c0ae572ba4e98b994317,2.8878188133239746,0.8151705861091614,1.7882180733463908E+27,2070926317000,0.030193615704774857,7,1.231329321861267,64916168,2.166961908340454,False,-197.86111450195312,-1,False,False,False,False,False,,,5eb68797a82f95a85c2f38385e512aff,Austral,ICA,,,,0,0,0,f483acddebc50007ca6031a5756482c8,,0,1720987851446
32038f126b91250a6071cc429a7c69ca,AJ-946i,AJ-946i,,True,fbbf232ab076c0ae572ba4e98b994317,0.9146198630332947,0.795365035533905,3.4583361804231494E+26,3561846854000,0.006172250956296921,8,0.8602715134620667,50727200,0.7325379252433777,False,-224.04269409179688,-1,False,False,False,False,False,,,1bd95b77c8fa06cdb69a92a60f425619,Austral,ICA,,,,0,0,0,b5237342b682922c6ca189760a7f2542,,0,1720987851461
2d94d2cdc21e09f83a2782d18173b736,AJ-946j,AJ-946j,,True,fbbf232ab076c0ae572ba4e98b994317,0.949699878692627,0.7443720102310181,5.166640749444628E+24,7561685287000,0.04115082323551178,9,11.129253387451172,6084691.5,0.1625336855649948,True,-243.22317504882812,-1,True,False,False,False,False,,,eb2caadf677d161943ae84ae03ee8728,Austral,ICA,,,,0,0,0,19aaa81cc3a8b729b2c4943e8c622bbf,,0,1720987851446
28aa7973c161539d4aec1541bb911c38,AM-001a,AM-001a,,True,df037a9e79abb31729693e2b9a44f7b4,0.8715483546257019,0.1343056708574295,4.435305745584357E+24,23516948000,0.012583435513079166,0,0.5493122935295105,5884962,106.5883560180664,True,163.82447814941406,-1,False,False,False,False,False,,,5ca5c7d120b6e52063f445ac7477c9f7,Sol,CIS,,,,0,0,0,2195b64e857d85a894c4bff89925c5d1,,0,1720637530815
11eba9133ef3c4ac46dae32d4fc45f7f,AM-001b,AM-001b,,True,df037a9e79abb31729693e2b9a44f7b4,0.3531299829483032,0.7082595825195312,2.9860000436572486E+23,33022706000,0.04505433514714241,1,0.11935415863990784,2398861.75,54.05630874633789,True,-113.20252990722656,-1,False,False,False,False,False,,,9769df942faa8320e6ebd6d25ac25324,Sol,CIS,,,,0,0,0,3346cfdb03f64e9aff2d0a2bc47ea1a3,,0,1720637530837
3ee532aa27c7c296cec0a9fa3efc1c4b,AM-001c,AM-001c,,True,df037a9e79abb31729693e2b9a44f7b4,1.0349899530410767,0.3925558924674988,7.220942227086961E+24,49291261000,0.03698377311229706,2,1.7469946146011353,6890591,24.262292861938477,True,-185.32632446289062,-1,True,True,True,True,False,,,8af599fd69fd00de84e070f296778eb4,Sol,CIS,,,,0,500,0,1dcf1b5a35cfe6530e4555c4564d4d2a,ACTIVE,0,1720637530824
